sku_num,sku_pos,sku_erp,product_name,pos_erp_link_source,store_id,channel,units_net,revenue_mxn,cost_mxn,margin_mxn,margin_pct,margin_mxn_if_price_includes_iva,sale_lines_below_cost,sale_lines
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T028,fisico,40.0,3495.91,1373.82,2122.09,60.7,1639.9,0,21
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T008,fisico,69.0,23742.56,14657.85,9084.71,38.26,5809.87,0,34
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T003,fisico,26.0,4329.7,1978.57,2351.13,54.3,1753.93,0,19
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T010,fisico,28.0,2344.42,1522.61,821.81,35.05,498.44,0,22
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T032,fisico,55.0,13861.98,10909.44,2952.54,21.3,1040.54,0,34
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T030,fisico,37.0,22793.04,9585.98,13207.06,57.94,10063.19,0,32
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T015,fisico,26.0,12862.3,8326.75,4535.55,35.26,2761.44,0,22
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T018,fisico,44.0,29827.52,11668.61,18158.91,60.88,14044.77,0,34
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T007,fisico,50.0,34513.98,13279.26,21234.72,61.52,16474.17,0,33
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T008,fisico,27.0,2674.76,1764.08,910.68,34.05,541.75,0,22
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T006,fisico,37.0,4828.89,6299.99,-1471.1,-30.46,-2137.15,27,27
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T007,fisico,38.0,13806.49,7394.08,6412.41,46.44,4508.07,0,30
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T031,fisico,38.0,5324.13,2895.97,2428.16,45.61,1693.8,0,23
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T004,fisico,37.0,11676.85,6911.35,4765.5,40.81,3154.9,0,27
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T033,fisico,45.0,6009.61,2552.88,3456.73,57.52,2627.82,0,32
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,ECOMMERCE,ecommerce,414.0,97378.74,46472.09,50906.65,52.28,37475.1,0,319
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,ECOMMERCE,ecommerce,439.0,149287.49,95999.31,53288.18,35.7,32696.8,0,314
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T028,fisico,44.0,28044.93,12760.06,15284.87,54.5,11416.6,0,31
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T007,fisico,41.0,25632.27,11942.18,13690.09,53.41,10154.6,0,33
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T036,fisico,58.0,1418.01,540.3,877.71,61.9,682.12,0,34
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T038,fisico,58.0,4919.56,3135.62,1783.94,36.26,1105.38,0,40
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T037,fisico,37.0,2863.62,999.13,1864.49,65.11,1469.51,0,30
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T004,fisico,38.0,20296.5,8701.16,11595.34,57.13,8795.82,0,24
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T017,fisico,45.0,3478.56,1230.45,2248.11,64.63,1768.31,0,33
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T015,fisico,45.0,4503.6,2937.48,1566.12,34.77,944.93,0,32
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T001,fisico,42.0,7146.43,4039.35,3107.08,43.48,2121.37,0,28
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T038,fisico,43.0,26815.58,12467.0,14348.58,53.51,10649.88,0,27
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T012,fisico,50.0,7832.08,4007.0,3825.08,48.84,2744.79,0,33
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T037,fisico,43.0,3645.98,1321.69,2324.29,63.75,1821.4,0,30
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T016,fisico,62.0,19273.0,11659.62,7613.38,39.5,4955.04,0,33
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T013,fisico,38.0,3414.46,1201.48,2212.98,64.81,1742.02,0,31
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T023,fisico,58.0,18276.5,10968.55,7307.95,39.99,4787.05,0,36
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T040,fisico,45.0,6289.53,4270.59,2018.94,32.1,1151.42,0,32
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T030,fisico,43.0,3867.09,1422.56,2444.53,63.21,1911.14,0,29
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T001,fisico,35.0,12561.01,6227.33,6333.68,50.42,4601.13,0,29
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T036,fisico,96.0,34721.77,45722.24,-11000.47,-31.68,-15789.68,44,44
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T008,fisico,61.0,37824.89,19024.33,18800.56,49.7,13583.33,0,29
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T007,fisico,53.0,17151.21,11201.83,5949.38,34.69,3583.7,0,36
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T013,fisico,42.0,3515.24,2227.0,1288.24,36.65,803.38,0,23
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T031,fisico,55.0,7632.5,5199.98,2432.52,31.87,1379.76,0,32
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T008,fisico,35.0,8843.31,5984.66,2858.65,32.33,1638.88,0,24
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T009,fisico,50.0,4372.91,1978.02,2394.89,54.77,1791.73,0,30
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T039,fisico,44.0,2129.86,694.84,1435.02,67.38,1141.25,0,35
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T023,fisico,41.0,8026.72,5162.12,2864.6,35.69,1757.47,0,30
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T035,fisico,34.0,5819.19,3270.83,2548.36,43.79,1745.71,0,28
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T034,fisico,57.0,4813.45,1760.64,3052.81,63.42,2388.89,0,33
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T033,fisico,53.0,4754.19,1769.32,2984.87,62.78,2329.12,0,35
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T030,fisico,49.0,12315.72,9701.38,2614.34,21.23,915.62,0,38
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T029,fisico,52.0,10461.84,5330.68,5131.16,49.05,3688.15,0,37
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T032,fisico,44.0,16546.96,10527.79,6019.17,36.38,3736.83,0,34
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T030,fisico,42.0,33416.89,19547.64,13869.25,41.5,9260.02,0,30
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T022,fisico,57.0,5669.48,2707.44,2962.04,52.25,2180.04,0,31
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T022,fisico,27.0,7383.79,3976.58,3407.21,46.14,2388.76,0,24
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T005,fisico,53.0,8993.93,5985.95,3007.98,33.44,1767.44,0,36
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T018,fisico,20.0,3252.57,1627.98,1624.59,49.95,1175.96,0,18
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T020,fisico,48.0,9698.91,4923.65,4775.26,49.24,3437.48,0,33
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T021,fisico,52.0,2026.03,828.49,1197.54,59.11,918.09,0,30
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T009,fisico,61.0,3540.31,1282.8,2257.51,63.77,1769.19,0,40
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T038,fisico,56.0,5592.09,2640.51,2951.58,52.78,2180.26,0,37
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T001,fisico,44.0,11872.16,6430.28,5441.88,45.84,3804.34,0,34
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T006,fisico,39.0,6370.12,3112.59,3257.53,51.14,2378.89,0,32
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T007,fisico,44.0,1708.27,685.17,1023.1,59.89,787.48,0,24
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T035,fisico,68.0,13776.19,6971.94,6804.25,49.39,4904.09,0,39
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T011,fisico,53.0,33012.59,13988.08,19024.51,57.63,14471.05,0,37
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T028,fisico,36.0,1377.12,761.14,615.98,44.73,426.03,0,22
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T004,fisico,56.0,9508.13,6351.66,3156.47,33.2,1845.0,0,35
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T034,fisico,33.0,8968.97,4852.94,4116.03,45.89,2878.93,0,26
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T033,fisico,49.0,29477.28,12449.43,17027.85,57.77,12962.02,0,37
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T016,fisico,60.0,3481.17,1249.43,2231.74,64.11,1751.58,0,40
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T039,fisico,37.0,10929.17,6151.77,4777.4,43.71,3269.93,0,30
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T016,fisico,35.0,3182.52,1425.59,1756.93,55.21,1317.96,0,19
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T015,fisico,58.0,31108.2,13440.14,17668.06,56.8,13377.27,0,30
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T006,fisico,34.0,4536.24,1943.32,2592.92,57.16,1967.23,0,25
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T024,fisico,73.0,16205.63,9049.05,7156.58,44.16,4921.32,0,37
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T009,fisico,46.0,13456.99,7643.24,5813.75,43.2,3957.61,0,29
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T040,fisico,62.0,5379.57,2111.95,3267.62,60.74,2525.61,0,34
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T014,fisico,52.0,7269.18,4016.26,3252.92,44.75,2250.27,0,30
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T020,fisico,43.0,3694.81,1863.94,1830.87,49.55,1321.24,0,30
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T027,fisico,38.0,5002.33,6428.66,-1426.33,-28.51,-2116.31,30,30
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T021,fisico,50.0,4556.38,2061.34,2495.04,54.76,1866.57,0,33
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T026,fisico,47.0,17066.3,8948.75,8117.55,47.56,5763.58,0,34
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T004,fisico,33.0,15975.73,7768.93,8206.8,51.37,6003.25,0,22
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T033,fisico,74.0,16526.83,9065.25,7461.58,45.15,5182.02,0,44
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T026,fisico,32.0,6503.41,4447.25,2056.16,31.62,1159.14,0,28
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T019,fisico,49.0,17906.28,9624.31,8281.97,46.25,5812.14,0,32
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T001,fisico,67.0,19623.16,11097.87,8525.29,43.45,5818.65,0,35
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T030,fisico,39.0,7824.29,4120.47,3703.82,47.34,2624.61,0,27
67,CN-00067,ERP-PROV-MX-067-C,Premium Cafe Molido,explicito,T005,fisico,32.0,9370.45,5234.95,4135.5,44.13,2843.02,0,29
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T039,fisico,53.0,1072.99,689.59,383.4,35.73,235.4,0,27
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T038,fisico,26.0,6958.64,4039.14,2919.5,41.96,1959.69,0,18
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T009,fisico,37.0,17849.62,8596.28,9253.34,51.84,6791.32,0,22
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T004,fisico,54.0,6137.58,3096.57,3041.01,49.55,2194.45,0,26
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T031,fisico,53.0,15637.6,8766.42,6871.18,43.94,4714.27,0,35
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T016,fisico,48.0,9807.82,5035.03,4772.79,48.66,3419.99,0,30
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T033,fisico,35.0,719.68,451.37,268.31,37.28,169.04,0,28
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T013,fisico,42.0,4824.95,2379.13,2445.82,50.69,1780.31,0,26
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T026,fisico,40.0,8952.6,4924.78,4027.82,44.99,2792.98,0,25
67,CN-00067,ERP-PROV-MX-067-C,Premium Cafe Molido,explicito,T030,fisico,35.0,10207.89,5718.2,4489.69,43.98,3081.71,0,28
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T022,fisico,33.0,2935.31,1122.21,1813.1,61.77,1408.23,0,24
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T014,fisico,34.0,10151.97,5615.38,4536.59,44.69,3136.32,0,23
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T028,fisico,40.0,10245.15,7206.4,3038.75,29.66,1625.63,0,29
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T038,fisico,44.0,3998.5,1826.52,2171.98,54.32,1620.46,0,29
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T026,fisico,34.0,2979.65,1163.28,1816.37,60.96,1405.38,0,21
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T031,fisico,44.0,10453.39,5786.58,4666.81,44.64,3224.96,0,30
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T027,fisico,56.0,17824.38,10568.74,7255.64,40.71,4797.1,0,35
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T020,fisico,57.0,5124.1,1860.78,3263.32,63.69,2556.55,0,30
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T035,fisico,39.0,3373.17,1521.22,1851.95,54.9,1386.69,0,31
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T023,fisico,36.0,19573.27,8411.88,11161.39,57.02,8461.63,0,28
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T013,fisico,34.0,18383.12,7828.56,10554.56,57.41,8018.96,0,32
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T021,fisico,19.0,472.7,178.3,294.4,62.28,229.2,0,18
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T007,fisico,31.0,4358.96,2890.19,1468.77,33.7,867.53,0,22
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T005,fisico,50.0,26869.08,11645.62,15223.46,56.66,11517.38,0,28
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T033,fisico,40.0,14471.8,7013.93,7457.87,51.53,5461.76,0,35
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T011,fisico,44.0,1071.14,415.21,655.93,61.24,508.19,0,33
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T022,fisico,36.0,3129.0,1414.82,1714.18,54.78,1282.59,0,25
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T015,fisico,51.0,7172.23,4862.52,2309.71,32.2,1320.44,0,30
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T027,fisico,54.0,8766.82,4309.66,4457.16,50.84,3247.94,0,37
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T010,fisico,52.0,5204.27,2496.81,2707.46,52.02,1989.63,0,29
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T012,fisico,46.0,4571.86,2191.25,2380.61,52.07,1750.01,0,33
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T034,fisico,32.0,1247.84,673.29,574.55,46.04,402.43,0,24
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T010,fisico,47.0,29106.88,12558.85,16548.03,56.85,12533.29,0,29
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T027,fisico,30.0,863.7,389.68,474.02,54.88,354.89,0,27
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T002,fisico,26.0,1018.08,408.43,609.65,59.88,469.23,0,23
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T009,fisico,34.0,8615.94,6698.22,1917.72,22.26,729.31,0,27
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T022,fisico,47.0,6283.21,2697.4,3585.81,57.07,2719.16,0,28
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T007,fisico,44.0,2354.83,751.54,1603.29,68.09,1278.49,0,27
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T008,fisico,32.0,12272.66,7665.25,4607.41,37.54,2914.63,0,22
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T012,fisico,62.0,30804.83,19691.71,11113.12,36.08,6864.18,0,39
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T027,fisico,31.0,1658.18,534.53,1123.65,67.76,894.94,0,23
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T019,fisico,40.0,7964.32,4107.59,3856.73,48.43,2758.2,0,23
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T033,fisico,42.0,8450.47,5758.02,2692.45,31.86,1526.87,0,29
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T032,fisico,47.0,11904.68,8308.22,3596.46,30.21,1954.44,0,25
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T001,fisico,41.0,10902.67,6664.44,4238.23,38.87,2734.41,0,28
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T039,fisico,51.0,27206.11,11861.11,15345.0,56.4,11592.43,0,32
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T013,fisico,60.0,6540.45,3856.83,2683.62,41.03,1781.49,0,36
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T008,fisico,44.0,9753.3,5433.55,4319.75,44.29,2974.47,0,27
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T007,fisico,33.0,3581.45,2120.11,1461.34,40.8,967.35,0,27
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T002,fisico,36.0,24736.07,9515.12,15220.95,61.53,11809.08,0,28
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T034,fisico,69.0,11371.97,5260.96,6111.01,53.74,4542.46,0,38
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T024,fisico,46.0,10401.62,5176.06,5225.56,50.24,3790.85,0,29
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T038,fisico,38.0,13837.28,7350.82,6486.46,46.88,4577.87,0,32
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T012,fisico,30.0,2735.64,1240.76,1494.88,54.64,1117.55,0,26
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T029,fisico,33.0,17901.8,7789.44,10112.36,56.49,7643.15,0,22
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T032,fisico,57.0,7983.62,5333.22,2650.4,33.2,1549.21,0,29
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T011,fisico,26.0,1272.23,410.36,861.87,67.74,686.39,0,19
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T006,fisico,40.0,3081.41,1079.0,2002.41,64.98,1577.39,0,28
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T033,fisico,35.0,5576.19,2678.87,2897.32,51.96,2128.19,0,21
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T016,fisico,57.0,22032.71,11574.72,10457.99,47.47,7419.0,0,36
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T023,fisico,35.0,28102.53,16354.82,11747.71,41.8,7871.5,0,22
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T036,fisico,44.0,3792.73,1889.87,1902.86,50.17,1379.72,0,33
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T022,fisico,37.0,4889.26,6278.9,-1389.64,-28.42,-2064.02,30,30
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T013,fisico,50.0,2680.31,852.57,1827.74,68.19,1458.04,0,32
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T023,fisico,43.0,21186.37,13803.23,7383.14,34.85,4460.88,0,29
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T016,fisico,30.0,2321.8,1317.87,1003.93,43.24,683.68,0,28
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T001,fisico,41.0,3700.14,1697.15,2002.99,54.13,1492.63,0,24
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T013,fisico,42.0,6930.24,3177.54,3752.7,54.15,2796.8,0,30
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T001,fisico,46.0,7500.56,3438.56,4062.0,54.16,3027.44,0,27
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T037,fisico,25.0,4678.39,2278.48,2399.91,51.3,1754.61,0,23
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T025,fisico,39.0,791.13,507.46,283.67,35.86,174.55,0,26
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T018,fisico,38.0,6344.39,2891.35,3453.04,54.43,2577.95,0,30
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T027,fisico,71.0,18058.48,12693.74,5364.74,29.71,2873.92,0,38
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T004,fisico,62.0,15924.08,10950.6,4973.48,31.23,2777.06,0,41
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T001,fisico,37.0,9428.06,6628.92,2799.14,29.69,1498.72,0,27
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T023,fisico,32.0,5936.66,2936.54,3000.12,50.54,2181.27,0,24
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T009,fisico,23.0,1123.63,361.83,761.8,67.8,606.82,0,21
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T031,fisico,13.0,4835.36,2223.15,2612.21,54.02,1945.26,0,16
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T016,fisico,57.0,30921.77,13397.36,17524.41,56.67,13259.34,0,39
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T016,fisico,40.0,1529.04,831.19,697.85,45.64,486.95,0,27
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T010,fisico,53.0,4622.04,2298.91,2323.13,50.26,1685.61,0,30
67,CN-00067,ERP-PROV-MX-067-C,Premium Cafe Molido,explicito,T028,fisico,75.0,21990.91,11990.3,10000.61,45.48,6967.38,0,31
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T034,fisico,36.0,2817.76,1599.35,1218.41,43.24,829.75,0,24
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T017,fisico,52.0,10506.76,7137.06,3369.7,32.07,1920.49,0,32
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T035,fisico,24.0,4489.61,2073.62,2415.99,53.81,1796.73,0,19
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T023,fisico,28.0,2795.72,1829.34,966.38,34.57,580.76,0,22
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T030,fisico,33.0,2901.07,1298.68,1602.39,55.23,1202.24,0,27
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T034,fisico,42.0,22690.47,9812.08,12878.39,56.76,9748.67,0,26
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T037,fisico,47.0,2735.32,982.79,1752.53,64.07,1375.24,0,27
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T031,fisico,36.0,1912.56,617.57,1294.99,67.71,1031.19,0,25
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T004,fisico,47.0,9454.06,6465.05,2989.01,31.62,1685.0,0,32
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T034,fisico,51.0,5114.12,2383.42,2730.7,53.4,2025.3,0,24
